NENE DENT GEL TBO 10G          ;TAKEDA    ;$127.00;$83.08;13042;25;LIDOCAINA-POLIDOCANOL
ASPIRINA 500MG TAB C40         ;BAYER OTC ;$34.50;$22.85;13054;35;ACIDO ACETILSALICILICO
ASPIRINA JR 100MG TAB C60      ;BAYER OTC ;$46.94;$31.10;13056;30;ACIDO ACETILSALICILICO
ASPIRINA 500MG TAB C100        ;BAYER OTC ;$75.35;$49.92;13057;35;ACIDO ACETILSALICILICO
CAFIASPIRINA TAB C100          ;BAYER OTC ;$99.43;$65.87;13058;35;ACIDO ACETILSALICILICO-CAFEINA
CAFIASPIRINA TAB C40           ;BAYER OTC ;$43.07;$28.53;13059;35;ACIDO ACETILSALICILICO-CAFEINA
CANESTEN V 2% CRA 20G          ;BAYER OTC ;$122.61;$81.23;13063;25;CLOTRIMAZOL 
CANESTEN 1% CRA 30G            ;BAYER OTC ;$74.16;$49.13;13065;25;CLOTRIMAZOL
TABCIN ACTIVE CAP C12          ;BAYER OTC ;$60.06;$39.79;13066;20;PARACETAMOL-CLORHIDRATO DE FENILEFRINA-BROMHIDRATO DE DEXTROMETORFANO
TABCIN TAB C12                 ;BAYER OTC ;$30.28;$20.06;13067;20;ACIDO ACETILSALICILICO-FENILEFRINA-CLORFENAMINA
TABCIN NOCHE CAP C12           ;BAYER OTC ;$60.06;$39.79;13081;20;PARACETAMOL-CLORHIDRATO DE FENILEFRINA-BROMHIDRATO DE DEXTROMETORFANO
ENJ BUCAL LISTERINE ORIG SOL 250ML       ;NO ESPECIFICADO          ;$35.00;$25.04;13106;0;NO ESPECIFICADO
ENJ BCAL LISTERINE 250ML COOL MINT ;J&J  CONSU;$35.50;$26.41;13109;0;NO ESPECIFICADO
CAMPANA PDA 19G            ;GENOMMALAB;$9.50;$7.45;13112;0;NO ESPECIFICADO
CALADRYL S LOC 180ML           ;LOGVALEANT;$103.53;$77.33;13113;30;CALAMINA
PALADAC SUSP 150ML             ;CAMPANA   ;$64.60;$51.31;13115;25;NO ESPECIFICADO
BENADRYL EXP JBE 150ML         ;J&J  CONSU;$105.28;$68.05;13117;30;DIFENHIDRAMINA-GUAIFENESINA
BENADREX REV JBE 150ML         ;J&J  CONSU;$105.65;$68.29;13118;30;DIFENHIDRAMINA-DEXTROMETORFANO
ENJ BCAL LISTERINE 250ML FRESHMINT;J&J  CONSU;$34.00;$24.77;13120;0;NO ESPECIFICADO
ENJ BCAL LISTERINE 500ML FRESHMINT    ;J&J  CONSU;$53.50;$39.31;13121;0;NO ESPECIFICADO
CALADRYL CLEAR LOC 180ML       ;LOGVALEANT;$121.72;$90.96;13128;30;PRAMOXINA-ACETATO DE ZINC
CAMPANA PDA 75G   ;GENOMMALAB;$32.00;$23.82;13129;0;NO ESPECIFICADO
CAMPANA PDA 35G            ;GENOMMALAB;$15.50;$10.98;13130;0;NO ESPECIFICADO
ENJ BCAL LISTERINE 250ML ANTI SARRO ;J&J  CONSU;$39.00;$25.69;13134;0;NO ESPECIFICADO
CRA. LUBRIDERM UV 240ML       ;J&J  CONSU;$41.00;$29.84;13148;0;NO ESPECIFICADO
CRA. LUBRIDERM UV 400ML       ;J&J  CONSU;$67.00;$49.98;13149;0;NO ESPECIFICADO
BROXOL SOL 120ML               ;PROD CIENT;$159.89;$126.31;13152;25;AMBROXOL
BROXOL PLUS SOL 120ML          ;PROD CIENT;$236.23;$186.62;13153;25;AMBROXOL-CLENBUTEROL
BROXOL PLUS PED GTS 20ML       ;PROD CIENT;$139.21;$109.98;13154;25;AMBROXOL-CLEMBUTEROL
LACTEOL FORTE PVO SOB C6       ;PROD CIENT;$258.84;$204.48;13155;25;LACTOBACILOS ACIDOFILOS MUERTOS DE POLVO LIOFILIZADO
BROXOL PED GTS 30ML            ;PROD CIENT;$169.05;$133.55;13156;30;AMBROXOL
CARNOTPRIM COMPR. 10 MG. C/20;PROD CIENT;$206.84;$169.63;13161;25;METOCLOPRAMIDA
RINOFREN PEDIATRICO;PROD CIENT;$81.00;$63.99;13166;30;PARACETAMOL-CLORFENAMINA
PANGAVIT PED SUSP 120ML        ;CHURCH & D;$209.54;$164.49;13173;30;CIANOCOBALAMINA-CLORHIDRATO DE TIAMINA-CLORHIDRATO DE PIRIDOXINA-RIBOFLAVINA 5 FOSFATO
FIRST RESPONSE PBA EMBARAZO    ;CHURCH & D;$123.00;$90.06;13193;0;NO ESPECIFICADO
DEPIL. CRA NAIR AROMA FLOR 150ML  ;CHURCH & D;$85.00;$63.64;13196;0;NO ESPECIFICADO
DEPIL. CRA NAIR P/SENS 150ML ;CHURCH & D;$86.00;$63.64;13197;0;NO ESPECIFICADO
PANGAVIT B TAB C30             ;CHURCH & D;$213.21;$167.37;13198;30;CIANOCOBALAMINA-TIAMINA-PIRIDOXINA
DOLO PANGAVIT SOL INY AMP C4   ;CHURCH & D;$215.62;$161.71;13204;30;NO ESPECIFICADO
STERIMAR SPRAY SOL 100ML       ;CHURCH & D;$228.37;$171.27;13220;30;AGUA DE MAR ISOTONICA
AMIGDOBIS INF SUP C2           ;PROD FCEUT;$36.23;$23.90;13264;0;BISMUTO
ALIN AMP 2ML C1                ;PROD FCEUT;$58.85;$38.50;13265;25;DEXAMETASONA
ALIN 0.5MG TAB C30             ;PROD FCEUT;$54.10;$36.00;13266;25;DEXAMETASONA
ALIN 0.75MG TAB C30            ;PROD FCEUT;$62.27;$41.20;13267;25;DEXAMETASONA
ANARA GTS 20ML                 ;PROD FCEUT;$103.79;$68.70;13268;25;PICOSULFATO DE SODIO
ANARA TAB C20                  ;PROD FCEUT;$89.10;$58.70;13269;25;PICOSULFATO SODICO
SCABISAN PLUS EMUL 120ML       ;PROD FCEUT;$91.56;$58.80;13278;25;PERMETRINA
SCABISAN CRA 60G               ;PROD FCEUT;$87.78;$56.00;13279;25;PERMETRINA
ALIN DEPOT F A 2ML             ;PROD FCEUT;$144.40;$92.70;13280;25;DEXAMETASONA
TROFERIT JBE 120ML             ;PROD FCEUT;$121.28;$77.60;13281;30;DROPROPIZINA
MYDOCALM A CAP C30             ;PROD FCEUT;$170.28;$108.50;13285;25;TOLPERISONA-PARACETAMOL
ALIN NASAL GTS 20ML            ;PROD FCEUT;$110.48;$73.50;13289;25;DEXAMETASONA-FENILEFRINA-NEOMICINA
ALIN OFT GTS 5ML               ;PROD FCEUT;$63.50;$41.80;13290;25;DEXAMETASONA-NEOMICINA
ANTIFLU DES PED 30ML           ;PROD FCEUT;$93.09;$60.00;13291;25;AMANTADINA-CLORFENAMINA-PARACETAMOL
ANARA JBE 125ML                ;PROD FCEUT;$118.92;$78.50;13294;25;PICOSULFATO DE SODIO
TROFERIT INF SUP C8            ;PROD FCEUT;$94.13;$60.50;13295;30;DROPROPIZINA
ANTIFLU DES JR SOL 60ML        ;PROD FCEUT;$84.70;$54.20;13300;25;AMANTADINA-CLORFENAMINA-PARACETAMOL
ANTIFLU DES CAP C24            ;PROD FCEUT;$124.13;$82.00;13301;25;AMATADINA-CLORFENAMINA-PARACETAMOL
TOPRON SUSP 120ML              ;PROD FCEUT;$133.86;$86.00;13302;30;NIFUROXAZIDA
TOPRON CAP C16                 ;PROD FCEUT;$122.47;$78.50;13303;30;NIFUROXAZIDA
A1.SEPTACIN AMOXI 250MG SUSP 90ML ;PROD FCEUT;$163.66;$105.00;13304;30;AMBROXOL-AMOXICILINA
A1.SEPTACIN AMOXI 500MG CAP C12   ;PROD FCEUT;$174.96;$112.50;13305;30;AMOXICILNA - AMBROXOL
SEVERIN NF SUSP 60ML           ;PROD FCEUT;$116.63;$74.50;13306;30;NIMESULIDA
SEVERIN NF 100MG TAB C10       ;PROD FCEUT;$127.12;$81.80;13307;30;NIMESULIDA
SEPTACIN EX PED GTS 20ML       ;CHINOIN   ;$61.00;$45.75;13308;0;NO ESPECIFICADO
SEPTACIN PED GTS 30ML          ;PROD FCEUT;$107.36;$68.50;13310;30;AMBROXOL
SEPTACIN SOL 120ML             ;PROD FCEUT;$127.01;$81.50;13311;30;AMBROXOL
SEVERIN 50MG SUP C10           ;PROD FCEUT;$83.00;$67.64;13312;30;NIMESULIDA
SEVERIN 100MG SUP C10          ;PROD FCEUT;$127.12;$81.80;13313;30;NO ESPECIFICADO
NEURALIN INY F A 1ML/2ML C2    ;PROD FCEUT;$113.36;$75.00;13314;30;TIAMINA-PIRIDOXINA-HIDROXOCOBALAMINA-LIDOCAINA
SUMA B SOL INY AMP C5          ;PROD FCEUT;$239.22;$153.50;13315;30;TIAMINA-PIRIDOXINA-HIDROXOCOBALAMINA
GABIROL PED SOL 30ML           ;PROD FCEUT;$196.88;$130.50;13316;30;RIMANTADINA
FIJ.1 BRILL PALMOLIVE LIQ 199ML     ;COLGATE   ;$33.00;$25.11;13328;0;NO ESPECIFICADO
FIJ.1 ACOND WILDROOT LIQ 100ML          ;GENOMMALAB;$19.50;$14.50;13333;0;NO ESPECIFICADO
ABT1 CD COLGATE MFP 100ML;COLGATE PALMOLIVE, S.A. D;$17.50;$10.97;13339;0;NO ESPECIFICADO
ABT.1 CD COLGATE MFP 150ML    ;COLGATE PALMOLIVE, S.A. D;$29.50;$24.00;13341;0;NO ESPECIFICADO
DES.1H STEFANO AER BLACK 125G           ;COLGATE PALMOLIVE, S.A. D;$39.00;$30.09;13353;0;NO ESPECIFICADO
CRA. NEUTRO BALANCE SDA 200 GR ;COLGATE   ;$35.00;$23.35;13355;0;NO ESPECIFICADO
FIJ.1 ACOND WILDROOT LIQ 250ML          ;GENOMMALAB;$48.00;$35.91;13357;0;NO ESPECIFICADO
SH.1 PALMOLIVE OP 400ML 3 AC/INTENSO ;COLGATE PALMOLIVE, S.A. D;$47.50;$28.89;13361;0;NO ESPECIFICADO
SH.1 PALMOLIVE OP 400ML 4 AC/EXT/INT;COLGATE PALMOLIVE, S.A. D;$46.00;$40.00;13362;0;COLGATE PALMOLIVE, S.A. D
ABT.1 JBN. PALMOLIVE 180G N BALANCE ;COLGATE   ;$14.00;$10.85;13363;0;NO ESPECIFICADO
BIB. CURITY 9OZ GRANDE ;COLGATE   ;$18.00;$13.47;13367;0;NO ESPECIFICADO
MAMILA CURITY TRIPLE C/SILICON   ;COLGATE   ;$31.00;$17.76;13369;0;NO ESPECIFICADO
ABT.1 CD COLGATE TOTAL 100ML       ;COLGATE PALMOLIVE, S.A. D;$29.50;$26.10;13375;0;NO ESPECIFICADO
DES.1H STEFANO AER SPAZIO 125G        ;COLGATE PALMOLIVE, S.A. D;$39.00;$30.09;13381;0;NO ESPECIFICADO
SH. CAPRICE 900ML MANZANA;COLGATE PALMOLIVE, S.A. D;$28.00;$19.94;13382;0;NO ESPECIFICADO
CRA. NEUTRO BALANCE LIQ 400ML   ;COLGATE   ;$48.50;$36.81;13416;0;NO ESPECIFICADO
DES.W N BALANCE ST TRANSPAR 40G;COLGATE PALMOLIVE, S.A. D;$19.50;$20.40;13418;0;NO ESPECIFICADO
TESALON TENALIF ADULTO MIEL-LIMON;GLAXO CONS;$134.07;$110.64;13825;25;OXELADINA-AMBROXOL
TESALON TENALIF INFANTIL MIEL-LIMON;GLAXO CONS;$139.30;$114.98;13826;25;OXELADINA-AMBROXOL
TESALON TENALIF MIEL-FRESA ADULTO;GLAXO CONS;$134.07;$110.64;13843;25;OXELADINA-AMBROXOL
TESALON TENALIF INFANTIL MIEL-FRESA;GLAXO CONS;$139.30;$114.98;13844;25;OXELADINA-AMBROXOL
PRESERV SICO SENSIT CARTERA C3 ;RECK-BEN  ;$47.50;$33.11;13849;0;NO ESPECIFICADO
CRA. MUSTELA COLD CREAM 40ML   ;EXPANSCIEN;$81.00;$60.53;13873;0;NO ESPECIFICADO
BENZAL PVO.  C/25 SOBRES;COMBEMEX  ;$77.00;$57.87;13934;0;ALUMBRE-ACIDO BORICO-CLORURO DE BENZALCONIO
BENZAL TOALLET IND SOB C12     ;COMBEMEX  ;$60.00;$64.35;13937;0;CLORURO DE BENZALCOINO- SOLUCION HUMECTANTE-PERFUME
BENZAL VAGISIL CRA 30G         ;COMBEMEX  ;$130.30;$105.54;13940;15;BENZOCAINA-RESORCINOL
TS. SABA INVISIBLE DELG C/ALAS C/10;COPAMEX COMERCIAL, SA DE ;$16.00;$13.88;14371;0;COPAMEX COMERCIAL, SA DE 
TS. SABA INTIMA CLIP C/ALAS C/10 ;COPAMEX COMERCIAL, SA DE ;$13.00;$11.85;14404;0;COPAMEX COMERCIAL, SA DE 
BRONCOLIN JBE 250ML            ;BRONCOLIN ;$123.99;$92.99;14556;20;MENTOL-EUCALIPTO-SAUCO-GORDOLOBO
BRONCOLIN JBE 140ML            ;BRONCOLIN ;$75.77;$56.83;14557;20;MENTOL-EUCALIPTO-SAUCO-GORDOLOBO
BRONCOLIN PROPOLEO 250ML       ;BRONCOLIN ;$146.39;$109.79;14558;20;MIEL DE ABEJA-PROPOLEO-SAUCO-GORDOLOBO-EUCALIPTO-MENTOL-POLEN
BRONCOLIN PROPOLEO 125ML       ;BRONCOLIN ;$87.65;$65.74;14559;20;MIEL DE ABEJA-PROPOLEO-SAUCO-GORDOLOBO-EUCALIPTO-MENTOL-POLEN
BRONCOLIN CMELO MACIZO 40G     ;BRONCOLIN ;$29.67;$22.25;14560;20;EUCALIPTO - GORDOLOBO - SAUCO - MENTOL NATURAL - PROPOLEO
SUKROL TAB C100                ;FARMAMEDIC;$181.67;$136.25;14561;30;ACIDO GLUTAMICO-LECITINA-FOSFORO-TIAMINA
SUKROLITO JBE 240ML            ;FARMAMEDIC;$152.85;$114.64;14566;30;ACIDO GLUTAMICO-NIACINAMIDA-CLORHIDRATO DE PIRIDOXINA-TIAMINA
BRONCOLIN CMELO CZA 40G        ;BRONCOLIN ;$29.67;$22.25;14569;20;MIEL DE ABEJA-GLUCOSA-AZUCAR-PROPOLEO-EUCALIPTO-GORDOLOBO-SAUCO
BRONCOLIN PTAS CZA C10         ;BRONCOLIN ;$43.93;$32.95;14570;20;MIEL DE ABEJA-GLUCOSA-AZUCAR-PROPOLEO-EUCALIPTO-GORDOLOBO-SAUCO
BRONCOLIN UNG 40G              ;BRONCOLIN ;$31.09;$23.32;14573;20;MENTOL-ALCANFOR-EUCALIPTO-TREMENTINA
BRONCOLIN PTAS NAT C10         ;BRONCOLIN ;$43.93;$32.95;14576;20;PROPOLEO - EUCALIPTO - GORDOLOBO - SAUCO - MENTOL NATURAL 
BRONCOLIN PTAS LMN C10         ;BRONCOLIN ;$43.93;$32.95;14577;20;EUCALIPTO - GORDOLOBO - PROPOLEO - MENTOL NATURAL - SAUCO
BRONCOLIN CMELO LMN 40G        ;BRONCOLIN ;$29.67;$22.25;14578;20;MIEL DE ABEJA-GLUCOSA-AZUCAR-PROPOLEO-EUCALIPTO-GORDOLOBO
BRONCOLIN CMELO NJA 40G        ;BRONCOLIN ;$29.67;$22.25;14579;20;MIEL DE ABEJA-GLUCOSA-PROPOLEO-EUCALIPTO-GORDOLOBO-SAUCO
BRONCOLIN PTAS NJA C10         ;BRONCOLIN ;$43.93;$32.95;14580;20;EUCALIPTO - GORDOLOBO - PROPOLEO - ACIDO CITRICO - MENTOL NATURAL
LA ABEJA DIOLMEX PDA 60G       ;DIOLMEX   ;$57.20;$42.90;14619;30;NO ESPECIFICADO
LA ABEJA DIOLMEX PDA 40G       ;DIOLMEX   ;$37.40;$28.06;14624;30;SALICILATO DE METILO - MENTOL - ALCANFOR
FARMEBAN CAP C30               ;FARMASA   ;$220.20;$180.56;14970;30;DIYODOHIDROXIQUINOLEINA-DIMETICONA
NORDINET AD TAB C20            ;FRANCO MEX;$80.07;$66.72;15158;30;A.ACETILSALICILICO - FENACETINA - ACETANILIDA - CAFEINA
DUALS NORDIN AD CART C10       ;FRANCO MEX;$90.00;$74.64;15160;30;ACIDO ACETILSALICICO - FENACETINA - CAFEINA - VITAMINAS
AGIN 300MG TAB C20             ;FRANCO MEX;$120.00;$99.52;15161;30;FRANCO MEX
VENTOLIN SUSP. AEROSOL 100 MCG./1 DOSIS C/200 DOSIS;GLAXO     ;$431.24;$306.92;15551;30;SALBUTAMOL
VENTOLIN SOL. P/INHALA. 5 MG./1 ML. C/10 ML.;GLAXO FARM;$330.91;$224.93;15553;30;SALBUTAMOL
A1.CEPOREX SUSP. 250 MG./5 ML. C/100 ML.;GLAXO     ;$427.00;$126.00;15567;30;CEFALEXINA
VENTOLIN SOL. 2 MG./5 ML. C/200 ML.;GLAXO FARM;$347.89;$227.02;15578;30;SALBUTAMOL
VIRLIX 10MG TAB C10            ;U.C.B.    ;$391.00;$250.24;15579;30;CETIRIZINA
BETNOVATE CMA. 0.10 G./100 G. C/40 G.;GLAXO FARM;$512.44;$339.67;15580;30;BETAMETASONA
VIRLIX 0.1G SOL 50ML           ;U.C.B.    ;$336.00;$215.04;15587;25;CETIRIZINA
A1.ZINNAT TAB. 500 MG. C/10;GLAXO FARM;$654.52;$427.36;15589;30;CEFUROXIMA
A1.ZINNAT SUSP. 250 MG./5 ML. C/50 ML.;GLAXO FARM;$455.45;$297.38;15610;30;CEFUROXIMA
AEROFLUX SOL. 7.5 MG./2 MG./5 ML. C/120 ML.;SANFER;$307.00;$90.00;15617;30;AMBROXOL-SALBUTAMOL
LANOXIN TAB C60                ;ASPEN LABS;$440.91;$296.36;15630;30;DIGOXINA
A1.SEPTRIN AD TAB C30             ;ASPEN LABS;$219.14;$147.30;15638;25;TRIMETOPRIMA-SULFAMETOXAZOL
A1.SEPTRIN F TAB C14              ;ASPEN LABS;$233.35;$156.85;15639;30;TRIMETOPRIMA-SULFAMETOXAZOL
A1.SEPTRIN PED SUSP 120ML         ;ASPEN LABS;$189.95;$127.68;15640;30;TRIMETOPRIMA-SULFAMETOXAZOL
ZOVIRAX CMA. 0.05 G./1 G. C/5 G.;GLAXO FARM;$300.31;$189.45;15645;30;ACICLOVIR
ZOVIRAX SUSP. 200 MG./5 ML. C/60 ML.;GLAXO FARM;$275.51;$168.74;15647;30;ACICLOVIR
ZOVIRAX UNG�ENTO OFTAL. 30 MG./1 G. C/4.5 G.;GLAXO FARM;$442.81;$271.22;15648;30;ACICLOVIR
PERIODENTYL PASTA DENTAL PASTA DENTAL  C/75 ML.;DIGRIMEX  ;$133.96;$72.51;15660;30;SORBITOL, AQUA, SILICA, GLICERIN, TITANIUM DIOXIDE
CD. DENTSIBLEN  75 ML     ;GLAXO     ;$140.41;$69.06;15661;25;NO ESPECIFICADO
A1.SEPTRIN AD TAB DISP C30        ;ASPEN LABS;$210.83;$141.72;15667;25;TRIMETOPRIMA-SULFAMETOXAZOL
AVEENDIX PDA 30G               ;DIGRIMEX  ;$208.80;$168.08;15681;25;AVENA COLOIDAL-OMEGA 6
PERIODENTYL COLUTORIO BUCAL SOL. 0.15 G./0.10 G./0.04 G./1 G./100ML C/200 ML.;DIGRIMEX  ;$189.65;$102.67;15683;30;TRICLOSAN-CLORURO DE ZINC-VITAMINA E-XILITOL
VIRLIX 10MG GTS 10ML           ;U.C.B.    ;$272.00;$174.08;15685;30;CETIRIZINA
CLORAN UNG 5G                  ;GRIN      ;$108.23;$66.73;15763;30;CLORANFENICOL
ISTA SOL GTS 10ML              ;GRIN      ;$88.53;$52.57;15773;25;MELEATO DE FENILEFRINA-CLORHIDRATO DE NAFAZOLINA
LEVOFENIL GTS 5ML              ;GRIN      ;$441.87;$248.75;15775;30;DEXAMETASONA-CLORANFENICOL-FENILEFRINA
PREMID SUSP 10ML               ;GRIN      ;$369.81;$219.64;15777;30;PREDNISOLONA-SULFACETAMIDA
ALERCROM 2% SOL 5ML            ;GRIN      ;$186.95;$111.03;15784;30;CROMOGLICATO DE SODIO
ALERCROM 4% SOL 5ML            ;GRIN      ;$198.34;$117.79;15785;30;CROMOGLICATO DE SODIO
HIPERTON OFT 5% SOL 10ML       ;GRIN      ;$217.07;$128.92;15786;30;CLORURO DE SODIO
OPTOMICIN UNG 3G               ;GRIN      ;$452.61;$268.82;15788;30;ERITROMICINA
OBRYDEX SOL 5ML                ;GRIN      ;$470.59;$290.15;15798;30;TOBRAMICINA-DEXAMETASONA 
CLORAN SOL 15ML                ;GRIN      ;$80.21;$49.46;15809;30;CLORANFENICOL
OBRY SOL 15ML                  ;GRIN      ;$304.44;$180.82;15812;30;TOBRAMICINA
JABON DE AZUFRE CON LANOLINA JABON 10 G./100 G. C/100 G.;GRISI HNOS, S.A.         ;$39.50;$30.73;15834;0;AZUFRE
JBN. GRISI NEUTRO 150G          ;GRISI     ;$14.50;$10.66;15837;0;NO ESPECIFICADO
JARABE DE RABANO YODADO JBE. 10 ML/0.13 G/10 ML/1 ML/2 ML/10M C/120 ML.;GRISI     ;$86.19;$51.10;15841;30;RABANO-YODO-BERRO-TREBOL-NARANJA-LENTEJILLA-YODURO
JBN. GRISI JITOMATE 100G           ;GRISI     ;$10.50;$6.65;15848;0;JITOMATE-COCOATO DE SODIO-LANOLINA-FRAGANCIA
JABON NAT. DE TOCADOR LECHE DE BURRA JABON  C/125 G.;GRISI HNOS, S.A.         ;$14.00;$10.77;15849;0;SEBATO DE SODIO, COCOATO DE SODIO, ALMIDON DE MAIZ
BABY SHAMPOO RICITOS DE ORO MANZANILL SHAMPOO  C/250 ML.;GRISI HNOS, S.A.         ;$43.00;$37.25;15851;0;AGUA-SULFATO TRIDECETH DE SODIO-LAURAMIDOPROPYL BE
JABON RICITOS DE ORO MANZANILLA JABON  C/100 G.;GRISI     ;$13.00;$9.73;15853;0;SODIUM PALMATE, SODIUM COCOATE, ZEA MAYS STARCH/ZE
JABON NATURAL DE TOCADOR GLICERINA JABON  C/125 G.;GRISI     ;$16.00;$12.31;15866;0;GLICERINA-AGUA-COCOATO DE SODIO-FRAGANCIA
NEUTRO JABON DE TOCADOR GRISI C/200 G;GRISI     ;$16.00;$13.92;15870;0;SODIUM PALMATE, SODIUM COCOATE, TETRASODIUM EDTA,
GRISI CONCHA NACAR CMA. FACIAL Y CORP CMA.  C/110 G.;GRISI     ;$39.00;$33.00;15888;0;AGUA-ISOPROPILO-ACEITE MINERAL-PROPILENGLICOL-ACEI
A1.ALIVIN PLUS ADULTO INY. 300,000 U./250 MG/500 MG/3 ML. C/1;LOGVALEANT;$59.74;$19.33;15934;30;BENCILPENICILINA-VIT. C-METAMIZOL
ALIVIN PLUS INFANTIL INY. 200,000 U./125 MG./250 MG/2 ML C/1;LOGVALEANT;$51.50;$17.17;15935;30;BENCILPENICILINA-VIT. C-METAMIZOL
ANAPENIL INY. 400,000 U./2 ML. C/1;LOGVALEANT;$59.74;$19.33;15937;30;BENCILPENICILINA CLEMIZOL-BENCILPENICILINA SODICA
BEDOYECTA TRI INY. 10,000 MCG./100 MG./50 MG./2ML C/5;LOGVALEANT;$376.60;$165.08;15945;50;COMPLEJO B
M.V.I. 12 ADULTO INY.  C/1;LOGVALEANT;$150.93;$47.91;15949;30;VITAMINAS
VIRAZIDE SOL. GOTAS 40 MG./1 ML. C/15 ML.;LOGVALEANT;$128.62;$100.13;15951;25;RIBAVIRINA
VANTAL GEL GEL 5 G./100 G. C/60 G.;LOGVALEANT;$168.59;$56.20;15953;30;BENCIDAMINA
FIRAC PLUS TAB. 125 MG./10 MG. C/20;LOGVALEANT;$256.69;$81.49;15969;30;CLONIXINATO DE LISINA-PARGEVERINA
FITOESTIMULINA CMA. TOPICA 15 G./1 G./100 G. C/30 G.;LOGVALEANT;$340.95;$259.65;15974;20;TRITICUM VULGARE-FENOXIETANOL
FITOESTIMULINA OVULOS 600 MG./40 MG. C/6;LOGVALEANT;$311.22;$237.03;15976;20;TRITICUM VULGARE-FENOXIETANOL
FIRAC PLUS INY. 100 MG/2 ML/7.5 MG./1 ML. C/3;LOGVALEANT;$246.74;$82.25;15977;30;CLONIXINATO DE LISINA-PARGEVERINA
VIRAZIDE CMA. 7.5 G./100 G. C/5 G.;LOGVALEANT;$187.15;$141.45;15979;25;RIBAVIRINA
UNIFER CAP. 18 MG. C/30;LOGVALEANT;$230.80;$76.93;15980;30;HIERRO CARBONILO
VANTAL BUCOFARINGEO SOL. BUCOFAR. 0.15 G./100 ML. C/30 ML.;LOGVALEANT;$336.97;$112.32;15981;30;BENCIDAMINA
VANTAL PASTA DENTAL 500 MG./100 G. C/60 G.;LOGVALEANT;$140.65;$44.65;15983;30;BENCIDAMINA
CARDISPAN TAB. MASTIC. 1 G. C/20;LOGVALEANT;$581.40;$188.16;15984;25;LEVOCARNITINA
VIRAZIDE SOL. 100 MG./5 ML. C/120 ML.;LOGVALEANT;$500.00;$378.71;15986;25;RIBAVIRINA
FIRAC TAB. 250 MG. C/10;LOGVALEANT;$243.94;$164.25;15988;25;CLONIXINATO DE LISINA
CARDISPAN SOL. PEDIATRICA 10 G./100 ML. C/120 ML.;LOGVALEANT;$292.90;$231.71;15989;25;LEVOCARNITINA
BEDOYECTA CAP. 36MG/5MG/10MG/0.018MG/100MG/5MG/ C/30;LOGVALEANT;$253.15;$80.36;15990;30;COMPLEJO B-VITAMINA C-RUTINA-ACIDO FOLICO
BREACOL INFANTIL JBE. 5 MG./50 MG./5 ML. C/120 ML.;LOGVALEANT;$126.24;$40.08;15992;30;DEXTROMETORFANO-GUAIFENESINA
BREACOL ADULTO JBE. 10 MG./100 MG./5 ML. C/120 ML.;LOGVALEANT;$130.65;$41.48;15993;30;DEXTROMETORFANO-GUAIFENESINA
VANTAL BUCOFARINGEO SOL. BUCOFAR. 0.15 G./100 ML. C/360 ML.;LOGVALEANT;$204.87;$65.04;15999;30;BENCIDAMINA
BIOPROTECT CAP.  C/30;LOGVALEANT;$304.51;$236.31;16011;25;VITAMINAS-MINERALES
PROVERA 10MG TAB C10           ;PFIZER    ;$298.55;$238.84;16100;25;MEDROXIPROGESTERONA
PROVERA 5MG TAB C24            ;PFIZER    ;$373.96;$299.17;16101;25;MEDROXIPROGESTERONA
ADEKON C GTS 15ML              ;CONCORDIA ;$90.00;$72.47;16104;30;RETINOL-ERGOCALCIFEROL-ACIDO ASCORBICO
HEMOSIN K 10MG F A 5ML C3      ;HORMONA   ;$265.00;$185.50;16193;25;CARBAZOCROMO-BISULFITO SODICO DE MENADIONA 
CUERPO AMARILLO FUERTE 2ML C6  ;HORMONA   ;$553.00;$387.10;16203;30;PROGESTERONA
HEMOSIN K JBE 200ML            ;HORMONA   ;$239.00;$167.30;16205;25;CARBAZOCROMO-BISULFITO SODICO DE MENADIONA (VITAMINA K3)
PENBRITIN SUSP. 250 MG./5 ML. C/100 ML.;HORMONA   ;$140.00;$98.00;16210;30;AMPICILINA
UVEGA SOL. OTICA 1 G./100 ML. C/30 ML.;HORMONA   ;$181.00;$54.67;16216;30;LIDOCAINA
HEMOSIN K TAB C32              ;HORMONA   ;$239.00;$167.30;16218;25;CARBAZOCROMO-BISULFITO SODICO DE MENADIONA
VARITON TAB. 450 MG./50 MG. C/20;HORMONA   ;$483.00;$338.10;16219;25;DIOSMINA-HESPERIDINA
ESPAVEN PEDIATRICO SUSP. GOTAS 100 MG./1 ML. C/30 ML.;LOGVALEANT;$192.05;$60.97;16275;30;DIMETICONA
ESPAVEN TAB. 40 MG./50 MG. C/24;LOGVALEANT;$117.31;$95.59;16276;30;DIMETICONA-PANTOTENATO DE CALCIO
DEXTREVIT INY. 5 G./100 MG/4 MG/5 MG/500 MG/ C/2;LOGVALEANT;$193.16;$64.39;16277;30;DEXTROSA-COMPLEJO B-VIT. C-D-PANTENOL-NICOTINAMIDA
ESPAVEN MD CAP. 10 MG./40 MG. C/20;LOGVALEANT;$174.88;$55.52;16283;30;METOCLOPRAMIDA-DIMETICONA
VILONA SOL. GOTAS 40 MG./1 ML. C/15 ML.;LOGVALEANT;$128.62;$97.25;16284;25;RIBAVIRINA
ESPACIL TAB. 10 MG. C/20;LOGVALEANT;$158.23;$50.23;16286;30;BUTILHIOSCINA
